country;indicator;name;year;value
Spain;"shweal_p99p100_z_ES
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2006;0.2174
Spain;"shweal_p99p100_z_ES
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2007;0.2348
Spain;"shweal_p99p100_z_ES
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2008;0.2115
Spain;"shweal_p99p100_z_ES
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2009;0.2179
Spain;"shweal_p99p100_z_ES
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2010;0.219
Spain;"shweal_p99p100_z_ES
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2011;0.2236
Spain;"shweal_p99p100_z_ES
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2012;0.2266
Spain;"shweal_p99p100_z_ES
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2013;0.2257
Spain;"shweal_p99p100_z_ES
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2014;0.2426
Spain;"shweal_p99p100_z_ES
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2015;0.2414
Spain;"shweal_p99p100_z_ES
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2016;0.2407
Spain;"shweal_p99p100_z_ES
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2017;0.2427
Spain;"shweal_p99p100_z_ES
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2018;0.2427
Spain;"shweal_p99p100_z_ES
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2019;0.2405
Spain;"shweal_p99p100_z_ES
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2020;0.2392
Spain;"shweal_p99p100_z_ES
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2021;0.2427
Sri Lanka;"shweal_p0p50_z_LK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1998;0.0434
Sri Lanka;"shweal_p0p50_z_LK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1999;0.0406
Sri Lanka;"shweal_p0p50_z_LK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2000;0.0374
Sri Lanka;"shweal_p0p50_z_LK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2001;0.0353
Sri Lanka;"shweal_p0p50_z_LK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2002;0.0322
Sri Lanka;"shweal_p0p50_z_LK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2003;0.0333
Sri Lanka;"shweal_p0p50_z_LK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2004;0.0351
Sri Lanka;"shweal_p0p50_z_LK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2005;0.0358
Sri Lanka;"shweal_p0p50_z_LK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2006;0.0365
Sri Lanka;"shweal_p0p50_z_LK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2007;0.0412
Sri Lanka;"shweal_p0p50_z_LK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2008;0.0442
Sri Lanka;"shweal_p0p50_z_LK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2009;0.0453
Sri Lanka;"shweal_p0p50_z_LK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2010;0.0439
Sri Lanka;"shweal_p0p50_z_LK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2011;0.0422
Sri Lanka;"shweal_p0p50_z_LK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2012;0.0389
Sri Lanka;"shweal_p0p50_z_LK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2013;0.0381
Sri Lanka;"shweal_p0p50_z_LK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2014;0.0377
Sri Lanka;"shweal_p0p50_z_LK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2015;0.0373
Sri Lanka;"shweal_p0p50_z_LK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2016;0.0369
Sri Lanka;"shweal_p0p50_z_LK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2017;0.0369
Sri Lanka;"shweal_p0p50_z_LK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2018;0.0369
Sri Lanka;"shweal_p0p50_z_LK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2019;0.0369
Sri Lanka;"shweal_p0p50_z_LK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2020;0.0369
Sri Lanka;"shweal_p0p50_z_LK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2021;0.0369
Sri Lanka;"shweal_p90p100_z_LK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1998;0.6125
Sri Lanka;"shweal_p90p100_z_LK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1999;0.6269
Sri Lanka;"shweal_p90p100_z_LK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2000;0.6417
Sri Lanka;"shweal_p90p100_z_LK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2001;0.6506
Sri Lanka;"shweal_p90p100_z_LK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2002;0.6632
Sri Lanka;"shweal_p90p100_z_LK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2003;0.6587
Sri Lanka;"shweal_p90p100_z_LK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2004;0.6516
Sri Lanka;"shweal_p90p100_z_LK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2005;0.6485
Sri Lanka;"shweal_p90p100_z_LK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2006;0.6454
Sri Lanka;"shweal_p90p100_z_LK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2007;0.6238
Sri Lanka;"shweal_p90p100_z_LK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2008;0.6084
Sri Lanka;"shweal_p90p100_z_LK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2009;0.6021
Sri Lanka;"shweal_p90p100_z_LK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2010;0.6097
Sri Lanka;"shweal_p90p100_z_LK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2011;0.619
Sri Lanka;"shweal_p90p100_z_LK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2012;0.6349
Sri Lanka;"shweal_p90p100_z_LK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2013;0.6384
Sri Lanka;"shweal_p90p100_z_LK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2014;0.6402
Sri Lanka;"shweal_p90p100_z_LK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2015;0.6422
Sri Lanka;"shweal_p90p100_z_LK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2016;0.6437
Sri Lanka;"shweal_p90p100_z_LK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2017;0.6437
Sri Lanka;"shweal_p90p100_z_LK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2018;0.6438
Sri Lanka;"shweal_p90p100_z_LK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2019;0.6438
Sri Lanka;"shweal_p90p100_z_LK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2020;0.6439
Sri Lanka;"shweal_p90p100_z_LK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2021;0.6439
Sri Lanka;"shweal_p99p100_z_LK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1998;0.2763
Sri Lanka;"shweal_p99p100_z_LK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1999;0.292
Sri Lanka;"shweal_p99p100_z_LK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2000;0.3082
Sri Lanka;"shweal_p99p100_z_LK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2001;0.3179
Sri Lanka;"shweal_p99p100_z_LK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2002;0.3314
Sri Lanka;"shweal_p99p100_z_LK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2003;0.3267
Sri Lanka;"shweal_p99p100_z_LK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2004;0.3189
Sri Lanka;"shweal_p99p100_z_LK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2005;0.3156
Sri Lanka;"shweal_p99p100_z_LK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2006;0.3122
Sri Lanka;"shweal_p99p100_z_LK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2007;0.2886
Sri Lanka;"shweal_p99p100_z_LK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2008;0.2718
Sri Lanka;"shweal_p99p100_z_LK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2009;0.265
Sri Lanka;"shweal_p99p100_z_LK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2010;0.2732
Sri Lanka;"shweal_p99p100_z_LK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2011;0.2834
Sri Lanka;"shweal_p99p100_z_LK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2012;0.3008
Sri Lanka;"shweal_p99p100_z_LK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2013;0.3046
Sri Lanka;"shweal_p99p100_z_LK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2014;0.3065
Sri Lanka;"shweal_p99p100_z_LK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2015;0.3087
Sri Lanka;"shweal_p99p100_z_LK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2016;0.3103
Sri Lanka;"shweal_p99p100_z_LK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2017;0.3104
Sri Lanka;"shweal_p99p100_z_LK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2018;0.3105
Sri Lanka;"shweal_p99p100_z_LK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2019;0.3105
Sri Lanka;"shweal_p99p100_z_LK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2020;0.3106
Sri Lanka;"shweal_p99p100_z_LK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2021;0.3106
Sub-Saharan Africa;"shweal_p0p50_z_XF
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1998;0.0026
Sub-Saharan Africa;"shweal_p0p50_z_XF
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1999;0.0055
Sub-Saharan Africa;"shweal_p0p50_z_XF
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2000;0.0068
Sub-Saharan Africa;"shweal_p0p50_z_XF
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2001;0.0077
Sub-Saharan Africa;"shweal_p0p50_z_XF
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2002;0.0083
Sub-Saharan Africa;"shweal_p0p50_z_XF
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2003;0.0093
Sub-Saharan Africa;"shweal_p0p50_z_XF
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2004;0.0101
Sub-Saharan Africa;"shweal_p0p50_z_XF
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2005;0.0092
Sub-Saharan Africa;"shweal_p0p50_z_XF
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2006;0.0064
Sub-Saharan Africa;"shweal_p0p50_z_XF
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2007;-0.0007
Sub-Saharan Africa;"shweal_p0p50_z_XF
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2008;-0.0085
Sub-Saharan Africa;"shweal_p0p50_z_XF
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2009;-0.0076
Sub-Saharan Africa;"shweal_p0p50_z_XF
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2010;-0.0058
Sub-Saharan Africa;"shweal_p0p50_z_XF
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2011;-0.0026
Sub-Saharan Africa;"shweal_p0p50_z_XF
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2012;0.0001
Sub-Saharan Africa;"shweal_p0p50_z_XF
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2013;0.0029
Sub-Saharan Africa;"shweal_p0p50_z_XF
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2014;0.0052
Sub-Saharan Africa;"shweal_p0p50_z_XF
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2015;0.0056
Sub-Saharan Africa;"shweal_p0p50_z_XF
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2016;0.0067
Sub-Saharan Africa;"shweal_p0p50_z_XF
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2017;0.0074
Sub-Saharan Africa;"shweal_p0p50_z_XF
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2018;0.0081
Sub-Saharan Africa;"shweal_p0p50_z_XF
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2019;0.0086
Sub-Saharan Africa;"shweal_p0p50_z_XF
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2020;0.0093
Sub-Saharan Africa;"shweal_p0p50_z_XF
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2021;0.0097
Sub-Saharan Africa;"shweal_p90p100_z_XF
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1998;0.7621
Sub-Saharan Africa;"shweal_p90p100_z_XF
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1999;0.7585
Sub-Saharan Africa;"shweal_p90p100_z_XF
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2000;0.7647
Sub-Saharan Africa;"shweal_p90p100_z_XF
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2001;0.7632
Sub-Saharan Africa;"shweal_p90p100_z_XF
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2002;0.7599
Sub-Saharan Africa;"shweal_p90p100_z_XF
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2003;0.7602
Sub-Saharan Africa;"shweal_p90p100_z_XF
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2004;0.7618
Sub-Saharan Africa;"shweal_p90p100_z_XF
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2005;0.7666
Sub-Saharan Africa;"shweal_p90p100_z_XF
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2006;0.7744
Sub-Saharan Africa;"shweal_p90p100_z_XF
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2007;0.7803
Sub-Saharan Africa;"shweal_p90p100_z_XF
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2008;0.7837
Sub-Saharan Africa;"shweal_p90p100_z_XF
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2009;0.7828
Sub-Saharan Africa;"shweal_p90p100_z_XF
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2010;0.7763
Sub-Saharan Africa;"shweal_p90p100_z_XF
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2011;0.7697
Sub-Saharan Africa;"shweal_p90p100_z_XF
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2012;0.7609
Sub-Saharan Africa;"shweal_p90p100_z_XF
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2013;0.7605
Sub-Saharan Africa;"shweal_p90p100_z_XF
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2014;0.7577
Sub-Saharan Africa;"shweal_p90p100_z_XF
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2015;0.755
Sub-Saharan Africa;"shweal_p90p100_z_XF
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2016;0.7504
Sub-Saharan Africa;"shweal_p90p100_z_XF
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2017;0.7451
Sub-Saharan Africa;"shweal_p90p100_z_XF
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2018;0.7409
Sub-Saharan Africa;"shweal_p90p100_z_XF
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2019;0.7366
Sub-Saharan Africa;"shweal_p90p100_z_XF
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2020;0.7324
Sub-Saharan Africa;"shweal_p90p100_z_XF
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2021;0.7312
Sub-Saharan Africa;"shweal_p99p100_z_XF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1998;0.4139
Sub-Saharan Africa;"shweal_p99p100_z_XF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1999;0.4197
Sub-Saharan Africa;"shweal_p99p100_z_XF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2000;0.4221
Sub-Saharan Africa;"shweal_p99p100_z_XF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2001;0.4233
Sub-Saharan Africa;"shweal_p99p100_z_XF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2002;0.4098
Sub-Saharan Africa;"shweal_p99p100_z_XF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2003;0.4067
Sub-Saharan Africa;"shweal_p99p100_z_XF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2004;0.4112
Sub-Saharan Africa;"shweal_p99p100_z_XF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2005;0.4199
Sub-Saharan Africa;"shweal_p99p100_z_XF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2006;0.4306
Sub-Saharan Africa;"shweal_p99p100_z_XF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2007;0.4398
Sub-Saharan Africa;"shweal_p99p100_z_XF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2008;0.4343
Sub-Saharan Africa;"shweal_p99p100_z_XF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2009;0.4306
Sub-Saharan Africa;"shweal_p99p100_z_XF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2010;0.4302
Sub-Saharan Africa;"shweal_p99p100_z_XF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2011;0.4252
Sub-Saharan Africa;"shweal_p99p100_z_XF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2012;0.413
Sub-Saharan Africa;"shweal_p99p100_z_XF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2013;0.4141
Sub-Saharan Africa;"shweal_p99p100_z_XF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2014;0.4098
Sub-Saharan Africa;"shweal_p99p100_z_XF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2015;0.4017
Sub-Saharan Africa;"shweal_p99p100_z_XF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2016;0.3991
Sub-Saharan Africa;"shweal_p99p100_z_XF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2017;0.393
Sub-Saharan Africa;"shweal_p99p100_z_XF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2018;0.3869
Sub-Saharan Africa;"shweal_p99p100_z_XF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2019;0.3829
Sub-Saharan Africa;"shweal_p99p100_z_XF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2020;0.38
Sub-Saharan Africa;"shweal_p99p100_z_XF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2021;0.3797
Sub-Saharan Africa (at market exchange rate);"shweal_p0p50_z_XF-MER
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1998;-0.0135
Sub-Saharan Africa (at market exchange rate);"shweal_p0p50_z_XF-MER
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1999;-0.0113
Sub-Saharan Africa (at market exchange rate);"shweal_p0p50_z_XF-MER
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2000;-0.0101
Sub-Saharan Africa (at market exchange rate);"shweal_p0p50_z_XF-MER
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2001;-0.0088
Sub-Saharan Africa (at market exchange rate);"shweal_p0p50_z_XF-MER
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2002;-0.0067
Sub-Saharan Africa (at market exchange rate);"shweal_p0p50_z_XF-MER
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2003;-0.0041
Sub-Saharan Africa (at market exchange rate);"shweal_p0p50_z_XF-MER
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2004;0.0032
Sub-Saharan Africa (at market exchange rate);"shweal_p0p50_z_XF-MER
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2005;0.0028
Sub-Saharan Africa (at market exchange rate);"shweal_p0p50_z_XF-MER
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2006;0.0009
Sub-Saharan Africa (at market exchange rate);"shweal_p0p50_z_XF-MER
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2007;-0.0054
Sub-Saharan Africa (at market exchange rate);"shweal_p0p50_z_XF-MER
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2008;-0.0126
Sub-Saharan Africa (at market exchange rate);"shweal_p0p50_z_XF-MER
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2009;-0.0085
Sub-Saharan Africa (at market exchange rate);"shweal_p0p50_z_XF-MER
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2010;-0.0083
Sub-Saharan Africa (at market exchange rate);"shweal_p0p50_z_XF-MER
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2011;-0.0051
Sub-Saharan Africa (at market exchange rate);"shweal_p0p50_z_XF-MER
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2012;-0.0036
Sub-Saharan Africa (at market exchange rate);"shweal_p0p50_z_XF-MER
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2013;-0.0018
Sub-Saharan Africa (at market exchange rate);"shweal_p0p50_z_XF-MER
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2014;0.0003
Sub-Saharan Africa (at market exchange rate);"shweal_p0p50_z_XF-MER
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2015;0
Sub-Saharan Africa (at market exchange rate);"shweal_p0p50_z_XF-MER
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2016;0.0008
Sub-Saharan Africa (at market exchange rate);"shweal_p0p50_z_XF-MER
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2017;0.0005
Sub-Saharan Africa (at market exchange rate);"shweal_p0p50_z_XF-MER
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2018;0.0007
Sub-Saharan Africa (at market exchange rate);"shweal_p0p50_z_XF-MER
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2019;0.0012
Sub-Saharan Africa (at market exchange rate);"shweal_p0p50_z_XF-MER
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2020;0.0016
Sub-Saharan Africa (at market exchange rate);"shweal_p0p50_z_XF-MER
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2021;0.0022
Sub-Saharan Africa (at market exchange rate);"shweal_p90p100_z_XF-MER
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1998;0.9054
Sub-Saharan Africa (at market exchange rate);"shweal_p90p100_z_XF-MER
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1999;0.9015
Sub-Saharan Africa (at market exchange rate);"shweal_p90p100_z_XF-MER
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2000;0.9009
Sub-Saharan Africa (at market exchange rate);"shweal_p90p100_z_XF-MER
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2001;0.9006
Sub-Saharan Africa (at market exchange rate);"shweal_p90p100_z_XF-MER
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2002;0.8891
Sub-Saharan Africa (at market exchange rate);"shweal_p90p100_z_XF-MER
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2003;0.868
Sub-Saharan Africa (at market exchange rate);"shweal_p90p100_z_XF-MER
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2004;0.8174
Sub-Saharan Africa (at market exchange rate);"shweal_p90p100_z_XF-MER
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2005;0.8172
Sub-Saharan Africa (at market exchange rate);"shweal_p90p100_z_XF-MER
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2006;0.8205
Sub-Saharan Africa (at market exchange rate);"shweal_p90p100_z_XF-MER
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2007;0.8267
Sub-Saharan Africa (at market exchange rate);"shweal_p90p100_z_XF-MER
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2008;0.8245
Sub-Saharan Africa (at market exchange rate);"shweal_p90p100_z_XF-MER
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2009;0.8225
Sub-Saharan Africa (at market exchange rate);"shweal_p90p100_z_XF-MER
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2010;0.8218
Sub-Saharan Africa (at market exchange rate);"shweal_p90p100_z_XF-MER
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2011;0.8176
Sub-Saharan Africa (at market exchange rate);"shweal_p90p100_z_XF-MER
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2012;0.8156
Sub-Saharan Africa (at market exchange rate);"shweal_p90p100_z_XF-MER
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2013;0.8126
Sub-Saharan Africa (at market exchange rate);"shweal_p90p100_z_XF-MER
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2014;0.81
Sub-Saharan Africa (at market exchange rate);"shweal_p90p100_z_XF-MER
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2015;0.8099
Sub-Saharan Africa (at market exchange rate);"shweal_p90p100_z_XF-MER
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2016;0.8102
Sub-Saharan Africa (at market exchange rate);"shweal_p90p100_z_XF-MER
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2017;0.8106
Sub-Saharan Africa (at market exchange rate);"shweal_p90p100_z_XF-MER
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2018;0.812
Sub-Saharan Africa (at market exchange rate);"shweal_p90p100_z_XF-MER
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2019;0.8083
Sub-Saharan Africa (at market exchange rate);"shweal_p90p100_z_XF-MER
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2020;0.8057
Sub-Saharan Africa (at market exchange rate);"shweal_p90p100_z_XF-MER
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2021;0.8052
Sub-Saharan Africa (at market exchange rate);"shweal_p99p100_z_XF-MER
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1998;0.6692
Sub-Saharan Africa (at market exchange rate);"shweal_p99p100_z_XF-MER
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1999;0.6665
Sub-Saharan Africa (at market exchange rate);"shweal_p99p100_z_XF-MER
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2000;0.6592
Sub-Saharan Africa (at market exchange rate);"shweal_p99p100_z_XF-MER
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2001;0.6635
Sub-Saharan Africa (at market exchange rate);"shweal_p99p100_z_XF-MER
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2002;0.6325
