country;var_name;var_name_short;year;top10
Paraguay;"sptinc_p90p100_z_PY
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.5269
Paraguay;"sptinc_p90p100_z_PY
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.5179
Paraguay;"sptinc_p90p100_z_PY
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.5331
Paraguay;"sptinc_p90p100_z_PY
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.5331
Peru;"sptinc_p90p100_z_PE
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.5519
Peru;"sptinc_p90p100_z_PE
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.5519
Peru;"sptinc_p90p100_z_PE
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.5519
Peru;"sptinc_p90p100_z_PE
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.636
Peru;"sptinc_p90p100_z_PE
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.6347
Peru;"sptinc_p90p100_z_PE
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.66
Peru;"sptinc_p90p100_z_PE
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.6114
Peru;"sptinc_p90p100_z_PE
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.5949
Peru;"sptinc_p90p100_z_PE
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.5998
Peru;"sptinc_p90p100_z_PE
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.6143
Peru;"sptinc_p90p100_z_PE
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.591
Peru;"sptinc_p90p100_z_PE
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.5736
Peru;"sptinc_p90p100_z_PE
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.5776
Peru;"sptinc_p90p100_z_PE
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.5738
Peru;"sptinc_p90p100_z_PE
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.5621
Peru;"sptinc_p90p100_z_PE
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.5706
Peru;"sptinc_p90p100_z_PE
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.5584
Peru;"sptinc_p90p100_z_PE
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.5739
Peru;"sptinc_p90p100_z_PE
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.573
Peru;"sptinc_p90p100_z_PE
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.6082
Peru;"sptinc_p90p100_z_PE
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.5878
Peru;"sptinc_p90p100_z_PE
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.5374
Peru;"sptinc_p90p100_z_PE
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.6117
Peru;"sptinc_p90p100_z_PE
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.6117
Philippines;"sptinc_p90p100_z_PH
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.5334
Philippines;"sptinc_p90p100_z_PH
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.5237
Philippines;"sptinc_p90p100_z_PH
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.5154
Philippines;"sptinc_p90p100_z_PH
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.5093
Philippines;"sptinc_p90p100_z_PH
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.5012
Philippines;"sptinc_p90p100_z_PH
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.4922
Philippines;"sptinc_p90p100_z_PH
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.4922
Philippines;"sptinc_p90p100_z_PH
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.4908
Philippines;"sptinc_p90p100_z_PH
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.4888
Philippines;"sptinc_p90p100_z_PH
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.4873
Philippines;"sptinc_p90p100_z_PH
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.4861
Philippines;"sptinc_p90p100_z_PH
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.4867
Philippines;"sptinc_p90p100_z_PH
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.486
Philippines;"sptinc_p90p100_z_PH
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.4843
Philippines;"sptinc_p90p100_z_PH
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.4827
Philippines;"sptinc_p90p100_z_PH
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.4785
Philippines;"sptinc_p90p100_z_PH
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.4737
Philippines;"sptinc_p90p100_z_PH
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.4697
Philippines;"sptinc_p90p100_z_PH
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.4647
Philippines;"sptinc_p90p100_z_PH
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.4594
Philippines;"sptinc_p90p100_z_PH
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.454
Philippines;"sptinc_p90p100_z_PH
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.454
Philippines;"sptinc_p90p100_z_PH
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.454
Philippines;"sptinc_p90p100_z_PH
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.454
Poland;"sptinc_p90p100_z_PL
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.3211
Poland;"sptinc_p90p100_z_PL
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.318
Poland;"sptinc_p90p100_z_PL
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.3326
Poland;"sptinc_p90p100_z_PL
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.3327
Poland;"sptinc_p90p100_z_PL
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.343
Poland;"sptinc_p90p100_z_PL
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.3512
Poland;"sptinc_p90p100_z_PL
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.3639
Poland;"sptinc_p90p100_z_PL
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.3622
Poland;"sptinc_p90p100_z_PL
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.3705
Poland;"sptinc_p90p100_z_PL
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.3719
Poland;"sptinc_p90p100_z_PL
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.3782
Poland;"sptinc_p90p100_z_PL
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.3644
Poland;"sptinc_p90p100_z_PL
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.3662
Poland;"sptinc_p90p100_z_PL
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.3698
Poland;"sptinc_p90p100_z_PL
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.3674
Poland;"sptinc_p90p100_z_PL
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.3659
Poland;"sptinc_p90p100_z_PL
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.3726
Poland;"sptinc_p90p100_z_PL
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.3778
Poland;"sptinc_p90p100_z_PL
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.3743
Poland;"sptinc_p90p100_z_PL
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.371
Poland;"sptinc_p90p100_z_PL
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.3745
Poland;"sptinc_p90p100_z_PL
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.377
Poland;"sptinc_p90p100_z_PL
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.3818
Poland;"sptinc_p90p100_z_PL
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.3812
Portugal;"sptinc_p90p100_z_PT
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.3688
Portugal;"sptinc_p90p100_z_PT
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.3763
Portugal;"sptinc_p90p100_z_PT
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.3745
Portugal;"sptinc_p90p100_z_PT
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.3938
Portugal;"sptinc_p90p100_z_PT
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.3806
Portugal;"sptinc_p90p100_z_PT
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.3752
Portugal;"sptinc_p90p100_z_PT
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.3937
Portugal;"sptinc_p90p100_z_PT
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.3879
Portugal;"sptinc_p90p100_z_PT
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.3962
Portugal;"sptinc_p90p100_z_PT
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.3954
Portugal;"sptinc_p90p100_z_PT
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.3806
Portugal;"sptinc_p90p100_z_PT
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.3747
Portugal;"sptinc_p90p100_z_PT
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.3794
Portugal;"sptinc_p90p100_z_PT
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.3827
Portugal;"sptinc_p90p100_z_PT
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.3667
Portugal;"sptinc_p90p100_z_PT
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.3725
Portugal;"sptinc_p90p100_z_PT
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.3732
Portugal;"sptinc_p90p100_z_PT
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.3717
Portugal;"sptinc_p90p100_z_PT
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.373
Portugal;"sptinc_p90p100_z_PT
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.3764
Portugal;"sptinc_p90p100_z_PT
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.3673
Portugal;"sptinc_p90p100_z_PT
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.3584
Portugal;"sptinc_p90p100_z_PT
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.345
Portugal;"sptinc_p90p100_z_PT
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.3478
Qatar;"sptinc_p90p100_z_QA
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.5244
Qatar;"sptinc_p90p100_z_QA
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.5244
Qatar;"sptinc_p90p100_z_QA
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.5244
Qatar;"sptinc_p90p100_z_QA
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.5244
Qatar;"sptinc_p90p100_z_QA
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.5244
Qatar;"sptinc_p90p100_z_QA
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.5244
Qatar;"sptinc_p90p100_z_QA
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.5244
Qatar;"sptinc_p90p100_z_QA
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.5244
Qatar;"sptinc_p90p100_z_QA
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.5244
Qatar;"sptinc_p90p100_z_QA
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.5244
Qatar;"sptinc_p90p100_z_QA
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.527
Qatar;"sptinc_p90p100_z_QA
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.5297
Qatar;"sptinc_p90p100_z_QA
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.5323
Qatar;"sptinc_p90p100_z_QA
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.5351
Qatar;"sptinc_p90p100_z_QA
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.5378
Qatar;"sptinc_p90p100_z_QA
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.5378
Qatar;"sptinc_p90p100_z_QA
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.5378
Qatar;"sptinc_p90p100_z_QA
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.5378
Qatar;"sptinc_p90p100_z_QA
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.5378
Qatar;"sptinc_p90p100_z_QA
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.5378
Qatar;"sptinc_p90p100_z_QA
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.5378
Qatar;"sptinc_p90p100_z_QA
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.5378
Qatar;"sptinc_p90p100_z_QA
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.5378
Qatar;"sptinc_p90p100_z_QA
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.5378
Romania;"sptinc_p90p100_z_RO
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.3858
Romania;"sptinc_p90p100_z_RO
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.368
Romania;"sptinc_p90p100_z_RO
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.3622
Romania;"sptinc_p90p100_z_RO
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.3558
Romania;"sptinc_p90p100_z_RO
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.3801
Romania;"sptinc_p90p100_z_RO
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.411
Romania;"sptinc_p90p100_z_RO
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.4057
Romania;"sptinc_p90p100_z_RO
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.4156
Romania;"sptinc_p90p100_z_RO
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.4136
Romania;"sptinc_p90p100_z_RO
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.4526
Romania;"sptinc_p90p100_z_RO
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.4511
Romania;"sptinc_p90p100_z_RO
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.4513
Romania;"sptinc_p90p100_z_RO
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.4017
Romania;"sptinc_p90p100_z_RO
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.4025
Romania;"sptinc_p90p100_z_RO
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.4214
Romania;"sptinc_p90p100_z_RO
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.4093
Romania;"sptinc_p90p100_z_RO
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.4269
Romania;"sptinc_p90p100_z_RO
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.4242
Romania;"sptinc_p90p100_z_RO
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.3867
Romania;"sptinc_p90p100_z_RO
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.3936
Romania;"sptinc_p90p100_z_RO
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.4093
Romania;"sptinc_p90p100_z_RO
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.4114
Romania;"sptinc_p90p100_z_RO
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.4116
Romania;"sptinc_p90p100_z_RO
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.4115
Russian Federation;"sptinc_p90p100_z_RU
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.4344
Russian Federation;"sptinc_p90p100_z_RU
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.4652
Russian Federation;"sptinc_p90p100_z_RU
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.4917
Russian Federation;"sptinc_p90p100_z_RU
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.4986
Russian Federation;"sptinc_p90p100_z_RU
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.4805
Russian Federation;"sptinc_p90p100_z_RU
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.4807
Russian Federation;"sptinc_p90p100_z_RU
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.478
Russian Federation;"sptinc_p90p100_z_RU
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.4716
Russian Federation;"sptinc_p90p100_z_RU
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.4904
Russian Federation;"sptinc_p90p100_z_RU
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.4867
Russian Federation;"sptinc_p90p100_z_RU
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.516
Russian Federation;"sptinc_p90p100_z_RU
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.4923
Russian Federation;"sptinc_p90p100_z_RU
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.4521
Russian Federation;"sptinc_p90p100_z_RU
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.4774
Russian Federation;"sptinc_p90p100_z_RU
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.4518
Russian Federation;"sptinc_p90p100_z_RU
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.47
Russian Federation;"sptinc_p90p100_z_RU
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.4502
Russian Federation;"sptinc_p90p100_z_RU
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.4486
Russian Federation;"sptinc_p90p100_z_RU
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.453
Russian Federation;"sptinc_p90p100_z_RU
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.4509
Russian Federation;"sptinc_p90p100_z_RU
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.4598
Russian Federation;"sptinc_p90p100_z_RU
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.4616
Russian Federation;"sptinc_p90p100_z_RU
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.5077
Russian Federation;"sptinc_p90p100_z_RU
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.5077
Rwanda;"sptinc_p90p100_z_RW
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.5741
Rwanda;"sptinc_p90p100_z_RW
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.5863
Rwanda;"sptinc_p90p100_z_RW
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.5984
Rwanda;"sptinc_p90p100_z_RW
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.6045
Rwanda;"sptinc_p90p100_z_RW
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.6106
Rwanda;"sptinc_p90p100_z_RW
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.6166
Rwanda;"sptinc_p90p100_z_RW
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.6227
Rwanda;"sptinc_p90p100_z_RW
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.6287
Rwanda;"sptinc_p90p100_z_RW
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.6209
Rwanda;"sptinc_p90p100_z_RW
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.6132
Rwanda;"sptinc_p90p100_z_RW
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.6054
Rwanda;"sptinc_p90p100_z_RW
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.5976
Rwanda;"sptinc_p90p100_z_RW
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.5898
Rwanda;"sptinc_p90p100_z_RW
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.5831
Rwanda;"sptinc_p90p100_z_RW
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.5764
Rwanda;"sptinc_p90p100_z_RW
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.5697
Rwanda;"sptinc_p90p100_z_RW
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.5596
Rwanda;"sptinc_p90p100_z_RW
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.5495
Rwanda;"sptinc_p90p100_z_RW
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.5394
Rwanda;"sptinc_p90p100_z_RW
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.5394
Rwanda;"sptinc_p90p100_z_RW
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.5394
Rwanda;"sptinc_p90p100_z_RW
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.5394
Rwanda;"sptinc_p90p100_z_RW
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.5394
Rwanda;"sptinc_p90p100_z_RW
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.5394
Sao Tome and Principe;"sptinc_p90p100_z_ST
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.3969
Sao Tome and Principe;"sptinc_p90p100_z_ST
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.3969
Sao Tome and Principe;"sptinc_p90p100_z_ST
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.3969
Sao Tome and Principe;"sptinc_p90p100_z_ST
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.3966
Sao Tome and Principe;"sptinc_p90p100_z_ST
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.3962
Sao Tome and Principe;"sptinc_p90p100_z_ST
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.3959
Sao Tome and Principe;"sptinc_p90p100_z_ST
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.3956
Sao Tome and Principe;"sptinc_p90p100_z_ST
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.3953
Sao Tome and Principe;"sptinc_p90p100_z_ST
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.395
Sao Tome and Principe;"sptinc_p90p100_z_ST
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.3947
Sao Tome and Principe;"sptinc_p90p100_z_ST
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.3944
Sao Tome and Principe;"sptinc_p90p100_z_ST
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.3941
Sao Tome and Principe;"sptinc_p90p100_z_ST
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.3938
Sao Tome and Principe;"sptinc_p90p100_z_ST
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.3938
Sao Tome and Principe;"sptinc_p90p100_z_ST
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.3938
Sao Tome and Principe;"sptinc_p90p100_z_ST
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.3938
Sao Tome and Principe;"sptinc_p90p100_z_ST
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.3938
Sao Tome and Principe;"sptinc_p90p100_z_ST
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.3938
Sao Tome and Principe;"sptinc_p90p100_z_ST
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.3938
Sao Tome and Principe;"sptinc_p90p100_z_ST
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.3938
Sao Tome and Principe;"sptinc_p90p100_z_ST
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.3938
Sao Tome and Principe;"sptinc_p90p100_z_ST
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.3938
Sao Tome and Principe;"sptinc_p90p100_z_ST
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.3938
Sao Tome and Principe;"sptinc_p90p100_z_ST
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.3938
Saudi Arabia;"sptinc_p90p100_z_SA
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.5544
Saudi Arabia;"sptinc_p90p100_z_SA
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.5542
Saudi Arabia;"sptinc_p90p100_z_SA
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.554
Saudi Arabia;"sptinc_p90p100_z_SA
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.5538
Saudi Arabia;"sptinc_p90p100_z_SA
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.5537
Saudi Arabia;"sptinc_p90p100_z_SA
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.5536
Saudi Arabia;"sptinc_p90p100_z_SA
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.5535
Saudi Arabia;"sptinc_p90p100_z_SA
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.5535
Saudi Arabia;"sptinc_p90p100_z_SA
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.5546
Saudi Arabia;"sptinc_p90p100_z_SA
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.5558
Saudi Arabia;"sptinc_p90p100_z_SA
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.5575
Saudi Arabia;"sptinc_p90p100_z_SA
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.5595
Saudi Arabia;"sptinc_p90p100_z_SA
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.5555
Saudi Arabia;"sptinc_p90p100_z_SA
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.5517
Saudi Arabia;"sptinc_p90p100_z_SA
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.548
Saudi Arabia;"sptinc_p90p100_z_SA
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.5436
Saudi Arabia;"sptinc_p90p100_z_SA
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.5452
Saudi Arabia;"sptinc_p90p100_z_SA
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.5455
Saudi Arabia;"sptinc_p90p100_z_SA
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.545
Saudi Arabia;"sptinc_p90p100_z_SA
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.5445
Saudi Arabia;"sptinc_p90p100_z_SA
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.5441
Saudi Arabia;"sptinc_p90p100_z_SA
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.5441
Saudi Arabia;"sptinc_p90p100_z_SA
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.5441
Saudi Arabia;"sptinc_p90p100_z_SA
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.5441
Senegal;"sptinc_p90p100_z_SN
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.5195
Senegal;"sptinc_p90p100_z_SN
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.5191
Senegal;"sptinc_p90p100_z_SN
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.5186
Senegal;"sptinc_p90p100_z_SN
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.5182
Senegal;"sptinc_p90p100_z_SN
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.5056
Senegal;"sptinc_p90p100_z_SN
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.493
Senegal;"sptinc_p90p100_z_SN
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.4803
Senegal;"sptinc_p90p100_z_SN
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.4677
Senegal;"sptinc_p90p100_z_SN
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.4693
Senegal;"sptinc_p90p100_z_SN
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.4709
Senegal;"sptinc_p90p100_z_SN
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.4724
Senegal;"sptinc_p90p100_z_SN
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.474
Senegal;"sptinc_p90p100_z_SN
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.4755
Senegal;"sptinc_p90p100_z_SN
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.4771
Senegal;"sptinc_p90p100_z_SN
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.4772
